#{"t_start": 1763544255.1246347, "env_id": "None"}
r,l,t
103.641975,68,2567.23491
130.72412,44,2567.318014
132.44266,39,2567.395839
122.7066,43,2567.404672
121.31942,64,2567.447259
152.20691,36,2567.472391
121.46587,56,2567.472436
164.33566,36,2567.535765
89.33562,50,2567.55992
-777.34216,779,2567.585157
190.87079,55,2567.64003
69.47739,135,2567.688498
158.50827,37,2567.785993
113.17672,55,2567.859614
141.9566,53,2567.887987
114.001114,45,2567.934907
-26.016983,95,2567.934952
87.96888,53,2568.075032
142.70944,41,2568.111054
108.60276,97,2568.117633
161.06223,36,2568.142103
-378.43994,666,2568.151462
-100.722946,121,2568.224123
128.8603,38,2568.239244
192.86177,32,2568.339823
153.80878,80,2568.347346
181.52235,28,2568.456193
-400.79474,39,2568.464715
122.66839,48,2568.507496
113.22009,90,2568.627699
33.610718,136,2568.662132
145.6397,38,2568.662173
139.5344,72,2568.721971
139.55988,52,2568.945062
146.76782,43,2568.987025
-114.83043,387,2569.11521
0.60851,200,2569.124094
54.38108,204,2569.271818
113.74539,42,2569.286629
151.7091,76,2569.28667
112.77002,103,2569.324124
80.12027,89,2569.46991
61.122562,158,2569.476786
106.78185,44,2569.501329
104.728355,46,2569.676286
76.14635,50,2569.691512
120.979675,50,2569.706529
143.30623,75,2569.972367
137.92163,55,2570.017644
171.47151,43,2570.081209
160.79738,50,2570.104326
202.64847,26,2570.219753
159.64157,52,2570.315322
164.60046,38,2570.369104
155.03667,60,2570.409866
123.75604,51,2570.497891
193.27661,30,2570.65869
110.884865,44,2570.726488
176.70467,34,2570.916967
80.18869,76,2570.917009
-73.622856,278,2570.948797
136.4127,36,2571.004107
107.992386,184,2571.161345
127.47981,89,2571.199634
132.52043,38,2571.249401
-471.85568,1070,2571.295932
150.83461,59,2571.380245
164.44057,52,2571.414003
-56.410473,369,2571.464189
192.0761,31,2571.495331
87.311935,50,2571.558291
9.937226,213,2571.603524
-35.516415,380,2571.633247
69.637,188,2571.692477
44.985237,227,2571.752496
162.23967,35,2571.760464
146.3258,54,2571.833465
53.325428,81,2571.833519
176.41222,33,2571.857637
104.86931,43,2571.887661
65.08282,93,2572.022889
190.91231,38,2572.056021
177.05522,36,2572.113605
142.79268,37,2572.144814
174.6958,34,2572.154004
101.24261,77,2572.235066
130.37854,62,2572.325621
40.312756,91,2572.413167
120.2144,40,2572.4724
152.07614,47,2572.497922
133.89572,70,2572.619393
-495.19797,60,2572.633076
20.15826,155,2572.686388
134.09833,43,2572.767437
140.33842,56,2572.786869
-73.40743,454,2572.850734
140.0264,49,2572.901945
135.09665,39,2572.947344
101.94767,62,2572.979193
107.736626,44,2573.054546
111.05985,49,2573.181663
195.08725,46,2573.28531
176.71619,33,2573.333034
57.067734,208,2573.438518
-475.99307,59,2573.463237
159.39604,40,2573.493998
202.0041,28,2573.655234
92.22904,54,2573.751139
174.34229,35,2573.765517
-369.47757,77,2573.886549
72.89656,150,2574.056325
216.33788,26,2574.094309
62.42479,61,2574.145141
131.66052,65,2574.274436
-315.4062,759,2574.281115
182.9896,42,2574.431786
-18.898685,123,2574.441357
151.33344,40,2574.465914
-127.717575,309,2574.513663
172.18019,34,2574.552832
74.89517,62,2574.55289
157.78242,34,2574.695481
204.98866,30,2574.695525
141.48271,42,2574.766201
179.78383,33,2574.809913
179.26256,45,2574.871919
198.71413,29,2574.932912
118.74031,148,2575.75973
173.38493,34,2575.854659
158.24725,38,2576.037111
124.70417,68,2576.044881
1.6612456,313,2576.246446
174.8643,33,2576.295582
131.63463,71,2576.312261
135.20126,102,2576.423338
167.16074,52,2576.453562
-59.277275,434,2576.523065
155.54568,36,2576.611471
151.18607,58,2576.724714
140.16077,38,2576.740498
191.93393,30,2576.774315
106.28767,59,2576.782449
79.32198,54,2576.901324
26.108912,168,2577.025414
181.85301,33,2577.04451
148.55898,53,2577.044554
-37.271767,431,2577.055357
-11.729002,256,2577.139864
188.00362,30,2577.157822
112.0612,51,2577.164516
140.4343,49,2577.185995
64.900314,232,2577.226408
154.06924,38,2577.34313
184.54153,36,2577.343175
121.54125,45,2577.417521
151.63669,35,2577.417567
164.95375,51,2577.461248
194.50696,36,2577.476798
193.54984,28,2577.556579
-536.56934,981,2577.572367
166.6648,32,2577.589948
114.14064,55,2577.659996
134.47192,69,2577.698516
-189.4033,690,2577.716631
130.80135,49,2577.795112
121.57958,51,2577.852919
136.91922,56,2577.852964
176.12779,34,2577.852972
190.03691,40,2577.888587
176.24648,32,2577.910247
180.04161,32,2577.952124
173.82225,33,2577.973779
171.59914,31,2578.048557
169.24066,35,2578.141885
113.473175,43,2578.245904
146.46634,36,2578.254311
106.12426,137,2578.263556
121.36936,43,2578.271757
145.89523,36,2578.280122
157.37488,53,2578.297575
167.3162,35,2578.3471
108.93971,120,2578.436335
135.16643,41,2578.473392
123.441444,38,2578.560524
145.93373,40,2578.569965
164.41872,34,2578.60833
112.21444,48,2578.623771
192.38184,41,2578.752502
112.022255,155,2578.797803
79.13512,119,2578.814122
178.08954,32,2578.875181
98.869736,57,2578.924431
186.57547,30,2579.000072
175.09908,31,2579.043553
116.75684,63,2579.058128
133.35536,70,2579.126752
184.5875,28,2579.155488
119.64091,44,2579.230653
178.73917,34,2579.330915
206.95087,37,2579.33896
134.4517,39,2579.437497
141.0473,79,2579.445936
-168.55002,340,2579.454282
146.77231,41,2579.481775
183.19048,30,2579.581813
116.76323,45,2579.597297
117.96188,123,2579.597344
142.53844,37,2579.645079
188.93205,29,2579.722086
74.62788,93,2579.753369
159.58282,40,2579.779633
192.00754,30,2579.829935
140.19379,45,2579.929324
174.8228,39,2579.94487
159.22609,32,2579.960424
121.77136,66,2579.968698
-22.166616,214,2579.978137
188.9382,30,2579.97818
203.21503,28,2580.049954
-390.1359,45,2580.129703
144.88406,37,2580.269119
175.80817,38,2580.346329
153.85599,40,2580.433285
117.24628,109,2580.441295
164.69073,67,2580.466967
-386.16034,612,2581.416826
-418.22397,51,2581.530967
160.00005,69,2581.573126
128.93765,89,2581.645982
167.6113,35,2581.700749
74.95902,91,2581.857498
159.5901,34,2581.920419
116.51588,160,2581.929713
127.43544,45,2581.938465
-1448.19,1600,2581.98248
87.5237,174,2582.047693
131.26164,63,2582.221173
175.21301,38,2582.244015
116.5757,47,2582.24406
175.75594,32,2582.303305
80.269745,56,2582.376192
32.653057,237,2582.532118
143.38824,38,2582.540842
150.66235,38,2582.540885
161.21512,72,2582.556985
175.24437,35,2582.81755
-437.5162,70,2582.851548
36.4498,70,2582.915429
186.4519,28,2583.062093
-438.44257,67,2583.072209
179.98117,34,2583.345197
113.78362,46,2583.430607
-605.2447,433,2583.549498
179.60725,34,2583.609111
117.197845,155,2583.740503
164.44127,36,2583.820703
45.167522,293,2583.837638
-445.58856,632,2583.944968
154.43689,37,2584.024864
115.93306,79,2584.040373
188.3969,32,2584.074883
137.08629,63,2584.099583
169.52216,43,2584.291476
152.07217,35,2584.307451
145.00873,44,2584.45646
115.220276,43,2584.647585
71.37581,239,2584.806826
-47.607662,292,2584.83937
123.84433,83,2584.965847
164.20723,39,2585.162389
-1865.4781,1600,2585.169299
95.13002,98,2585.251862
-512.3924,308,2585.261061
-106.632095,387,2585.286716
109.11673,59,2585.294566
130.1028,50,2585.375616
-238.27972,432,2585.375662
67.863754,197,2585.434
140.39299,97,2585.449022
200.65901,25,2585.49098
143.96896,41,2585.634022
-354.80124,49,2585.659471
145.55733,44,2585.796037
50.51324,82,2585.831496
178.7599,58,2585.847096
75.28604,83,2585.847142
103.34347,65,2585.904156
129.15811,41,2585.952433
137.877,68,2586.031221
199.64502,32,2586.039179
162.39893,49,2586.039222
154.74489,40,2586.149785
-415.48938,115,2586.190887
162.28531,46,2586.27151
124.62788,45,2586.318187
104.83688,62,2586.339766
80.879845,62,2586.339812
51.55785,127,2586.697656
194.70004,64,2586.937867
167.54263,46,2586.944698
-1103.4484,1600,2587.167828
107.25077,59,2587.184974
190.34279,32,2587.211312
145.25009,126,2587.297301
160.1694,36,2587.467196
144.58662,41,2587.547634
-505.41174,405,2587.599497
170.53532,37,2587.84927
39.1126,91,2587.926799
117.06547,176,2587.934835
-31.23619,173,2587.978361
35.21449,65,2587.986767
39.7928,199,2587.996238
158.9633,54,2588.028146
169.49167,32,2588.189519
178.38403,30,2588.23061
114.18477,59,2588.310029
101.56186,56,2588.429221
138.24857,74,2588.509887
143.80042,63,2588.529068
-9.391207,197,2588.529113
128.87357,51,2588.59768
148.82327,40,2588.633395
141.05606,59,2588.705138
170.00325,30,2588.753525
183.97444,31,2588.779455
143.09525,44,2588.886859
93.831375,324,2588.886905
200.84048,28,2588.944071
99.628365,47,2588.987595
176.55838,34,2589.044624
207.74889,27,2589.111758
116.70844,60,2589.129631
132.61295,43,2589.138781
70.27935,98,2589.249561
142.96507,37,2589.258819
158.7999,52,2589.431918
149.39853,38,2589.464108
114.2915,46,2589.516137
25.625582,275,2589.563675
178.60849,53,2589.608076
158.55524,34,2589.804809
130.01666,43,2589.830389
138.83751,61,2589.952814
156.49426,52,2590.001627
-533.6417,429,2590.091253
92.31221,140,2590.091301
76.86262,98,2590.101317
206.07024,35,2590.112553
-466.02463,1092,2590.237982
82.38928,51,2590.281728
177.53616,33,2590.398698
117.644165,42,2590.467552
97.425125,100,2590.477027
133.95337,45,2590.505029
-514.0178,70,2590.570681
155.90694,68,2590.694344
138.42526,37,2590.723638
73.972885,61,2590.759915
152.66296,35,2590.759957
168.00543,34,2590.78432
172.36989,32,2590.830752
123.59027,38,2590.982088
157.67589,37,2591.009902
176.14151,33,2591.01888
152.30844,36,2591.042557
170.3921,36,2591.07066
-69.91182,583,2591.102349
179.74384,46,2591.203506
208.95384,31,2591.323949
135.02882,53,2591.445754
146.84706,44,2591.461579
133.00764,55,2591.470928
179.79388,36,2591.496163
116.51912,55,2591.496209
180.82593,32,2591.697825
73.93184,206,2591.69787
203.57796,33,2591.747341
110.07868,51,2592.24191
114.49469,112,2592.25679
197.14795,27,2592.393536
179.45969,36,2592.449588
122.31469,86,2592.465163
118.10595,68,2592.506577
-1753.9658,1600,2592.671666
202.95872,32,2592.683931
192.27867,32,2592.822112
89.76477,55,2592.885996
150.70392,122,2593.017976
166.5898,35,2593.027336
78.90086,250,2593.093997
104.02168,65,2593.155826
137.77637,39,2593.185457
182.10039,36,2593.210289
192.55814,28,2593.252839
126.904976,117,2593.261101
128.7349,87,2593.279209
165.89961,37,2593.343376
55.888638,305,2593.387925
137.66985,59,2593.643325
113.1816,43,2593.674365
154.21686,49,2593.684244
111.85697,109,2593.705379
186.56737,48,2593.734998
118.0935,67,2593.819007
107.84471,49,2593.869576
193.05069,28,2594.03349
-551.9167,507,2594.042707
160.8991,35,2594.229331
188.88136,28,2594.298338
138.49123,57,2594.42665
80.56618,87,2594.541235
9.23708,216,2594.611243
97.26363,94,2594.645634
135.24883,40,2594.65329
-1265.9283,1600,2594.669388
109.97909,101,2594.682794
146.74896,35,2594.831005
188.51059,26,2594.831057
165.38425,50,2594.84071
148.5809,35,2594.98878
168.84491,44,2595.080456
187.08594,31,2595.14016
189.9904,32,2595.153579
113.663826,56,2595.177902
183.23735,38,2595.236931
183.54137,31,2595.482656
173.158,31,2595.51255
38.042263,135,2595.533788
132.2641,39,2595.574251
174.10825,46,2595.717136
200.71977,27,2595.772293
198.29897,38,2595.837247
152.23363,34,2595.845149
142.47467,49,2596.015555
-719.64166,700,2596.103437
73.21684,255,2596.243908
190.12936,29,2596.306676
-30.06451,129,2596.359572
155.41759,35,2596.441155
124.46387,74,2596.478252
108.456184,35,2596.580455
173.71408,33,2596.670802
191.81761,30,2596.825162
170.6139,55,2596.90162
159.05821,61,2596.96931
33.829647,249,2596.977407
152.22162,41,2596.984107
141.44656,54,2597.414855
29.388908,199,2597.545631
123.99315,90,2597.608767
114.50042,102,2597.616803
-240.16016,474,2597.667343
146.04752,35,2597.693574
174.87479,40,2597.867275
178.37181,35,2597.899465
130.76503,119,2597.923983
137.02724,40,2597.932747
131.12514,38,2597.996245
198.09511,32,2598.757527
168.61543,32,2598.783353
203.13286,35,2598.8788
-839.7004,1124,2598.929182
171.9203,36,2599.044036
-2205.9753,1600,2599.081516
81.623634,84,2599.144474
166.5713,34,2599.311424
192.24081,27,2599.348684
132.60841,55,2599.358215
142.88759,85,2599.462084
156.5931,35,2599.590554
163.371,35,2599.626833
184.70442,29,2599.687333
-233.36203,658,2599.824656
116.75526,147,2600.030217
89.47141,149,2600.245334
134.0975,56,2600.254609
129.10585,74,2600.264997
76.03121,113,2600.482459
-384.9246,690,2600.529123
149.19092,36,2600.540684
163.5265,36,2600.548578
111.19766,54,2600.698094
201.4021,42,2600.864631
124.465515,44,2600.896687
132.44716,55,2601.129827
169.01282,34,2601.129874
157.9102,38,2601.417523
144.33505,47,2601.485844
-568.6489,425,2601.618454
153.75775,36,2601.690717
101.35357,51,2601.874518
-49.016365,326,2601.907628
189.2125,42,2602.018637
86.107315,58,2602.058773
182.46109,32,2602.150926
132.14323,54,2602.298442
158.13019,41,2602.616097
109.7878,71,2602.706506
96.345535,88,2602.744573
177.44739,31,2602.853571
74.3962,261,2602.911001
193.87897,32,2603.1615
-11.799477,386,2603.471795
134.5146,101,2603.489337
-2329.438,811,2604.916528
144.98822,101,2604.931751
110.5349,65,2604.971174
113.69178,74,2605.060845
-50.13083,458,2605.084157
167.31226,44,2605.27675
115.6661,73,2605.543334
165.66261,37,2605.572084
-27.960554,339,2605.657122
-1310.6964,798,2605.774009
180.78076,31,2605.797893
189.67014,40,2605.893897
-100.62526,689,2605.998942
155.19843,42,2606.127902
182.53508,31,2606.247502
39.39319,158,2606.307825
149.52876,83,2606.428167
205.98851,40,2606.443925
-867.71545,705,2606.534784
-525.4451,1236,2606.604731
2.796752,369,2606.627222
173.68292,36,2606.706595
150.35213,38,2606.735656
197.74643,30,2606.776586
66.19688,218,2606.811103
115.68431,116,2606.811163
165.39369,73,2606.890743
191.09703,28,2606.971063
96.24872,49,2607.114296
135.64786,56,2607.262387
185.5569,34,2607.379756
151.90881,83,2607.633576
20.094374,174,2607.633623
172.05814,35,2607.660256
-436.59805,122,2607.754777
187.92482,27,2607.848734
198.28383,28,2607.85695
130.14694,164,2607.922171
51.14403,83,2607.922218
148.38441,43,2608.002197
165.18246,32,2608.010534
-1427.4996,1600,2608.036741
185.88237,34,2608.123578
125.37939,40,2608.184832
170.26892,34,2608.317263
169.50043,44,2608.371932
102.20513,63,2608.435809
182.80524,28,2608.539208
-27.617397,363,2608.555584
117.788185,43,2608.763603
150.78441,35,2608.825784
127.01897,41,2608.862028
37.38809,301,2609.04681
140.2318,89,2609.086178
106.01333,135,2609.09865
191.18532,29,2609.108032
165.70895,46,2609.217032
39.859768,301,2609.238497
40.661495,190,2609.436168
129.38658,49,2610.175248
124.889175,49,2610.307266
105.72269,69,2610.375814
-417.32803,78,2610.457649
97.34008,62,2610.532277
142.50795,48,2610.673007
186.29718,28,2610.696151
187.8228,32,2610.828041
174.44003,41,2610.986408
-1072.1439,1600,2611.029831
48.22284,125,2611.040296
181.39836,30,2611.05219
55.71587,169,2611.09615
-1123.2817,1600,2611.176358
116.20332,89,2611.176405
156.5083,35,2611.184815
93.68788,54,2611.246976
171.79318,30,2611.308422
146.19627,41,2611.533785
108.769455,52,2611.549055
141.73576,45,2611.581584
-1266.9476,1600,2611.609217
161.79721,39,2611.654405
118.184135,69,2611.675266
167.97646,48,2611.675317
139.07686,77,2611.781306
137.37941,34,2611.951901
95.8548,96,2611.951952
187.53351,33,2611.973971
163.43825,43,2612.014823
165.9595,36,2612.022911
167.20042,30,2612.031059
138.93268,36,2612.07806
140.78188,38,2612.151841
178.524,40,2612.283543
120.5409,39,2612.294289
132.87057,35,2612.328839
141.85716,40,2612.358481
134.96945,65,2612.588855
-426.8697,146,2612.63557
145.83957,69,2612.755899
87.17746,50,2612.800695
90.16538,74,2612.85967
-2266.1145,862,2613.071376
134.2652,56,2613.088633
144.64238,43,2613.161063
-147.3491,287,2613.169366
-697.5406,626,2613.185764
-424.67184,89,2613.185823
201.3448,26,2613.308596
194.55318,28,2613.385679
123.061676,38,2613.454057
117.3625,167,2613.488299
-1152.2742,1053,2613.496472
157.04326,34,2613.660148
-367.45535,62,2613.675082
99.17483,68,2613.727881
139.83118,88,2613.789762
186.48978,28,2613.890501
97.70346,183,2613.931772
165.19344,63,2614.037132
-380.7419,47,2614.167952
142.78392,34,2614.167995
112.43095,100,2614.222326
72.700005,82,2614.28444
-107.49123,193,2614.292711
144.92126,33,2614.44049
170.33022,32,2614.583553
-37.02779,315,2614.6254
174.19093,60,2614.645936
164.2607,49,2614.699174
193.75304,29,2614.774477
140.03046,59,2614.860108
130.50395,76,2614.897673
152.55864,35,2614.975572
140.00539,36,2615.038806
174.84938,30,2615.050849
-222.8347,694,2615.34026
-388.38776,49,2615.353224
64.010956,144,2615.385815
117.50974,36,2615.457954
118.51317,43,2615.512155
157.85805,32,2615.676966
137.56735,76,2615.743258
112.34281,90,2615.788852
174.02824,41,2615.863978
190.34917,27,2615.967189
120.611496,40,2616.426231
126.34044,100,2616.49784
62.091637,281,2616.69257
91.19129,193,2616.692627
57.15743,91,2616.739638
-285.7188,447,2616.739707
-24.467012,405,2616.753746
199.93298,34,2616.813488
155.7727,46,2617.00239
130.52583,106,2617.029517
193.48541,30,2617.038099
120.22153,48,2617.160539
166.4599,57,2617.2614
97.3646,48,2617.261459
-23.446857,369,2617.303288
